Data,ACP,BFT,BDX,CDR,CPS,DNP,KTY,KRU,LPP,OPL,PKN,RBW,SNT,XTB,value
2025-11-17,14697.33172015912,7709.359605911331,8901.184069562722,8554.475224253958,6305.4882970137205,7278.199237810308,10027.18286078592,8116.497459843521,7549.963473178877,9089.981130119066,15992.783637682835,7023.7925307630785,9115.602294342985,7260.722734785142,127622.5642762126
2025-11-18,14582.148869687653,7475.369458128079,8810.737560096248,8513.72198585344,6232.344632768361,7174.911849556577,9983.396036066333,8011.111599339391,7407.86295733071,9089.981130119066,15675.293577144948,6950.155996166369,8769.347894263263,7229.117731586716,125905.50127810716
2025-11-19,14413.214022329501,7783.251231527094,9075.83939818764,8491.492946725884,6333.232445520581,7442.034405385191,10060.022979325613,8179.014495735802,7508.032173420402,9118.223415032884,15855.827140980216,7069.10732128413,9002.541128472069,7378.714746725934,127710.54785065293
2025-11-20,14359.462025442817,7746.305418719212,9153.810527038047,8439.62518876159,5884.281678773204,7466.965843929195,10054.549626235665,8164.724887531853,7522.009273339893,8993.150438985973,15749.997120800923,7103.093414174919,9186.274682212394,7374.500746299476,127198.75087224515
2025-11-21,14182.848321386567,7820.1970443349755,8954.204437181,8454.444548179961,5881.759483454399,7532.8560743669195,9956.02927061659,8179.014495735802,7454.453290395682,9174.70798486052,15345.352925997735,7001.135135502552,9186.274682212394,7165.9077251898625,126289.18541941496
2025-11-24,14328.746598650427,7820.1970443349755,9546.785016444112,8554.475224253958,5831.31557707829,7472.308295045768,10147.596628764792,8196.87650599074,7519.679756686644,9180.75990305634,15030.975513112184,7103.093414174919,9362.937333485743,7199.619728601518,127295.3665396804
2025-11-25,14282.67345846184,8103.44827586207,9808.768009381487,8576.70426338151,5881.759483454399,7477.6507461623405,10289.903809103456,8277.255552137958,7841.153054834958,9317.936715494887,14814.646501275096,7199.387344032155,9815.181996969402,7294.434738196796,128980.90394874837
2025-11-26,14635.900866574337,8546.79802955665,9774.460712687305,9002.760846659643,5589.184826472962,7445.596039462906,10475.99781416171,8377.282809565606,8062.45713689358,9463.182752194527,14875.343130495574,7182.39429758676,9878.783482371839,7351.323743953964,130661.46648863736
2025-11-27,14966.091704592542,8645.320197044335,9655.944596834684,9236.165757498968,5642.150928167877,7306.692310432028,10514.311285791351,8405.862025973507,8015.866803828608,9642.722992003803,14522.05762195587,7363.653459670969,9730.367804166042,7403.998749284675,131051.20623724526
2025-11-28,14943.055134498247,8719.2118226601,9746.391106301158,9499.20938717503,5760.694108151735,7271.0759696548785,10530.731345061196,8518.39269057961,7925.01565435191,9721.39792854944,14632.556613613662,7505.262180049257,9928.24316284032,7444.031753336014,132145.26885682254
2025-12-01,15004.48598808303,8743.84236453202,9821.243389997551,9476.980348047477,5687.550443906376,7263.952701499448,10497.891226521506,8457.661855712824,7827.175954915467,9779.89980444235,14690.140595181809,7584.563063461099,9885.854384838813,7374.500746299476,132095.74286743923
2025-12-02,15588.07909713846,8743.84236453202,9761.985332071241,9458.456148774514,5574.0516545601295,7222.993909605728,10541.678051241095,8448.730850585356,7733.995288785521,9721.39792854944,14473.811583344721,7635.542202797283,9744.509609099994,7374.500746299476,132023.574767385
2025-12-03,15803.087084685198,8719.2118226601,9428.268900591489,9332.49159371837,5543.785310734464,7016.419133098266,10415.790930172276,8302.26236649487,7808.539821689477,9642.722992003803,14251.257276202969,7539.248272940045,9815.181996969402,7290.22073777034,130908.48823973109
2025-12-04,15434.501963176504,8374.384236453203,9553.022706752145,9432.522269792367,5548.829701372074,6879.296221106245,10481.471167251659,8300.476165469376,7894.731937859678,9794.02094689926,14266.82051446463,7544.912621755177,9560.77605535967,7300.755738836481,130366.52224654847
2025-12-05,16248.460773174867,8325.12315270936,9481.289268209768,8847.15757276676,5672.417271993543,6834.775795134809,10153.06998185474,8375.496608540112,7938.992754271402,9683.069113309257,14265.264190638463,7493.933482418995,9645.590248163031,7218.582730520573,130183.2229437057
2025-12-08,16632.403608079756,8325.12315270936,9481.289268209768,9002.760846659643,5513.518966908798,6792.03618620223,10070.96968550551,8641.64056133868,7827.175954915467,9683.069113309257,14265.264190638463,7437.2899942676795,9645.590248163031,7273.364736064513,130591.49651297215
2025-12-09,17661.370405624857,8325.12315270936,9824.362235151568,9365.835152409703,5523.607748184019,7034.22730348684,10377.477458542635,8609.488942879792,7950.640337537645,9880.765107705987,14392.882744384084,7697.850039763729,9765.722316500922,7456.673754615385,133866.0266994965
2025-12-10,17584.581838643877,8312.807881773399,9808.768009381487,9091.677003169862,5611.884584342211,7167.788581401148,10350.11069309289,8461.234257763812,7834.1645048752125,9884.799719836534,14453.579373604562,8156.662293789381,9751.58051156697,7627.3407718868875,134096.98002512823
2025-12-11,17338.85842430475,8312.807881773399,9783.817248149355,9373.244832118888,5806.093623890234,7062.720376108558,10284.430456013508,8514.820288528625,8130.013119837791,10015.924614079264,14688.584271355641,8088.690108007803,9546.634250425719,7462.994755255071,134409.63424984863
2025-12-12,17047.061869777033,8165.024630541872,9864.90722215378,9176.888319825488,5629.53995157385,7141.076325818286,10164.016688034637,8568.406319293435,9373.97501267257,9991.71694129599,14567.191012914685,8043.375317486751,9546.634250425719,7332.360742034907,134612.174603849
2025-12-15,16816.696168834103,8238.916256157636,10186.148273017468,9162.068960407118,5589.184826472962,7285.322505965737,10147.596628764792,8538.040901860042,9527.723111786981,10126.876447669265,14757.06251970695,8100.018805638066,9497.174569957238,7412.426750137588,135385.25672637596
2025-12-16,16847.411595626494,8226.600985221676,10136.246750553206,9062.038284333123,5503.430185633575,7187.37756882858,10224.223572024073,8377.282809565606,9490.450845335003,9683.069113309257,14302.61596246645,8201.977084310434,9504.245472424212,7300.755738836481,134047.72596846818
2025-12-17,16724.549888456928,8325.12315270936,9777.579557841322,8902.730170585648,5435.330912025827,7212.309007372583,10027.18286078592,8571.978721344423,9788.628976950831,9719.380622484166,14369.537886991591,8326.592758243327,9292.264945616334,7288.1137375571125,133761.30319896538
2025-12-18,16832.053882230295,8472.906403940888,10055.156776548778,8991.646327095865,5445.419693301049,7263.952701499448,9808.248737187976,8568.406319293435,9867.832543161285,9771.83058018126,14372.650534643924,8337.92145587359,9157.991072344492,7311.290739902624,134257.30776720488
2025-12-19,17000.988729588447,8448.275862068966,10105.05829901304,8965.712448113718,5425.242130750606,7221.21309256687,9813.722090277925,8684.509385950529,9830.560276709306,9785.951722638169,14498.712764563377,8383.236246394641,9157.991072344492,7355.53774438042,134676.71186536053
2025-12-22,17139.20815015421,8497.536945812808,9992.779873468451,9106.496362588232,5614.406779661017,7263.952701499448,9841.088855727667,8800.612452607622,9867.832543161285,10084.513020298537,14764.844138837781,8496.523222697271,9666.76631876361,7479.850756960897,136616.41212223883
2025-12-23,17292.785284116162,8399.014778325123,9930.402970388124,8895.320490876462,6199.55609362389,7292.445774121168,9830.14214954777,8793.467648505646,9676.812177594895,10062.322653580537,14612.324403873505,8564.49540847885,9716.225999232092,7484.064757387355,136749.38058965156
2025-12-29,17384.931564493338,8620.689655172415,9977.18564769837,8947.188248840755,6232.344632768361,7363.678455675465,9994.34274224623,8788.109045429166,9690.789277514388,10106.703387016538,14881.56842580024,8581.488454924245,9892.888650505442,7610.4847701810595,138072.39295826602
2025-12-30,17538.50869845529,8645.320197044335,9945.997196158205,8928.664049567795,6154.156577885391,7363.678455675465,9999.816095336178,8814.902060811572,9695.448310820884,10278.174402564722,14957.828293282377,8575.824106109114,9984.773745775776,7566.237765703262,138449.32995519033
