Data,ALR,MDV,ENA,JSW,KGH,MIL,PEO,PGE,PKO,PZU,SPL,TPE,value
2025-08-01,10471.224112102353,8060.9465440926115,12217.59544051694,8832.173240525908,8967.81511413583,13378.429161969187,13240.731156425754,16283.055827619983,11412.984139450744,11190.059927479457,10355.967107457089,17995.61403508772,142406.59580686357
2025-08-04,10602.29939878726,8094.994892747702,12066.4363791227,8797.370456303172,8989.082659861053,13519.35362645622,13529.366488575351,15942.975296550225,11569.822187878714,11236.712381421783,10565.378117260683,17675.438596491233,142589.2304814561
2025-08-05,10543.104108026333,7801.327885597549,12342.46596949479,8739.365815931942,8971.359705090033,13190.529875986473,13555.90766854313,15983.784960278595,11533.628792087644,11290.552568093597,10284.846387146432,17771.929824561405,142008.80356083793
2025-08-06,11294.672888937374,7863.0405175349,12533.057829513611,8971.38437741686,9074.152842761947,13754.227733934613,14100.001857882598,16187.83327892045,11973.981774212329,11391.045208707734,10664.156895469927,18289.473684210527,146097.02888950286
2025-08-07,12050.469904902768,7933.2652366360235,12362.18236880708,9087.393658159319,9439.245711044947,14862.833521232622,14471.578377431504,16208.238110784634,12290.67398738419,11792.996397221621,10928.8840210707,18030.701754385966,149458.46304906136
2025-08-08,12219.59930707684,7305.498808307797,12434.475832952152,9257.54060324826,9588.11853112151,15050.732807215334,14736.990177109295,16031.39623462836,12595.301735292363,11778.640305705316,11213.36690231332,17894.736842105267,150106.3980870758
2025-08-11,12156.175781261563,7277.834525025536,12158.446242580063,9327.146171693736,9495.959166312208,15050.732807215334,14531.296032359009,15392.044836217217,12498.786013182844,11692.503756607483,11142.246182002666,18425.43859649123,149148.61011094888
2025-08-12,12425.725765976493,7067.1603677221665,12342.46596949479,9435.421500386698,9637.742804480364,14853.438556933486,14577.74309730262,16072.205898356731,12574.188921080906,11778.640305705316,11304.243378265826,19197.368421052633,151266.34498675802
2025-08-13,12446.866941248252,7026.727953694246,12441.047966056249,9307.811291569993,9694.456259747627,14891.018414130027,14471.578377431504,15800.141473500926,12839.607156882086,11753.512302066116,11205.464600056583,18236.84210526316,150115.07484164677
2025-08-14,12230.16989471272,6979.911474293497,12125.585577059575,8874.709976798144,9325.818800510424,14731.304021044722,13987.201843019539,15582.489933616282,12559.108339501294,11645.851302665158,10845.909847374935,18061.403508771935,146949.46451936822
2025-08-18,12240.7404823486,7065.032345931222,12335.893836390691,8944.315545243619,9322.274209556219,14599.774520856821,14046.91949794704,15521.275438023726,12441.479803180317,11660.207394181463,10766.88682480754,18692.98245614035,147637.78235460763
2025-08-19,12351.731652525335,7537.453183520599,12355.610235702983,9048.723897911832,9400.255210548705,14900.413378429163,14159.719512810103,15507.672216780935,12507.83436213061,11739.156210549809,10968.395532354398,19153.508771929828,149630.4741651943
2025-08-20,12372.872827797095,7337.419135171945,12178.162641892355,8878.576952822892,9325.818800510424,14740.698985343857,14133.178332842323,15364.838393731636,12453.544268444006,11653.019661451975,10865.665603016783,18991.228070175443,148295.02367320075
2025-08-21,12473.293410337952,7235.274089206673,12460.76436536854,8897.911832946636,9279.739118105772,15041.3378429162,14232.707757721495,15575.688322994885,12628.47901476751,11818.105026918156,10972.346683482767,19035.087719298248,149650.73518406483
2025-08-22,11310.528770391194,7311.882873680627,12171.590508788258,8959.783449342614,9311.640436693608,13848.177376925969,12633.601664662809,15840.951137229296,11084.22746101519,11193.644106872867,10071.484226214467,18478.0701754386,142215.5821872555
2025-08-25,11437.37582202175,7567.245488593804,12165.018375684162,9060.32482598608,9347.086346235646,13970.311912814732,12719.86049955809,15806.94308412232,11229.00104417947,11376.68911719143,10332.26020068687,18894.736842105263,143906.8535591796
2025-08-26,11564.222873652305,7575.757575757576,12171.590508788258,8979.118329466357,9339.997164327238,13989.101841413005,12703.272262078228,16072.205898356731,11204.87211365209,11369.501384461943,10458.6970367947,19122.807017543862,144551.14400629228
2025-08-27,11347.525827116771,7311.882873680627,12250.456106037425,8843.774168600155,9074.152842761947,13932.73205561819,12530.754592287665,15623.299597344652,11126.453089438106,11233.128202028374,10257.188329247845,18684.21052631579,142215.55821047755
2025-08-28,11326.384651845014,7192.713653387811,12158.446242580063,8785.769528228924,9074.152842761947,13603.908305148443,12351.601627505157,15664.109261073025,11038.985716276355,11057.270924439299,10154.45839991023,19565.789473684214,141973.59062684048
2025-08-29,10961.699378407167,7103.336738168199,12046.719979810407,8754.833720030936,9074.152842761947,13237.50469748215,12159.17807273876,15432.85449994559,10707.212921524879,10867.057555333917,9996.41235477544,18521.929824561405,138862.8925855408
2025-09-01,10834.85232677661,7265.066394279877,11507.805065274428,8716.16395978345,9173.401389479655,13190.529875986473,12056.331000363614,14861.519207748397,10574.50380362429,10802.464830481877,9739.587531431407,17324.561403508775,136046.78678873886
2025-09-02,10887.705264956008,7371.467483827034,11041.183614883517,8673.627223511214,9269.10534524316,13340.849304772642,12132.63689277098,14439.819349221896,10728.325735736336,10956.77828382516,9933.193936721525,17311.40350877193,136086.09594424142
2025-09-03,10956.414084589227,7213.993871297243,11310.641072151508,8778.035576179427,9488.869984403802,13275.084554678695,12009.883935420003,14698.280552834913,10800.712527318476,10981.906287464362,9816.634978434617,17780.70175438597,137111.15917915822
2025-09-04,11294.672888937374,7277.834525025536,11507.805065274428,8762.567672080433,9293.917481922588,13472.378804960543,12484.307527344052,14779.899880291654,11099.308042594803,11053.686745045889,9913.438181079677,18859.64912280702,139799.465937364
2025-09-05,11003.981728950685,7277.834525025536,12000.715048081729,8808.971384377417,9393.166028640297,13359.639233370915,11950.166280492498,15133.5836326042,10746.422433631871,10953.19410443175,9737.611955867222,20592.105263157897,140957.391618632
2025-09-08,11352.811120934713,7482.124616956078,12217.59544051694,8940.448569218872,9467.60243867858,13923.337091319056,12145.90748275487,15507.672216780935,10987.711738905671,11093.170840201396,10028.0215638024,20508.771929824565,143655.17504989408
2025-09-09,11294.672888937374,7533.197139938713,11494.660799066232,8851.508120649652,9517.226712037433,13810.597519729426,11999.930992932084,14983.948198933509,10885.163784164306,11075.211195349015,9921.340483336415,19298.24561403509,140665.70344910925
2025-09-10,11025.122904222444,7537.453183520599,11481.516532858037,8677.494199535964,9464.057847724374,13453.588876362272,11824.095675645549,15058.765915768856,10731.341852052257,10949.609925038341,9779.099042715105,19846.49122807018,139828.637183514
2025-09-11,11368.66700238853,7916.241062308478,11534.093597690817,8778.035576179427,9488.869984403802,13763.622698233748,12019.83687790792,15167.591685711179,10948.502226798677,11017.806203226459,9952.949692363374,19951.754385964916,141907.97099317732
2025-09-12,11204.822894032397,7873.680626489615,11297.496805943314,8700.696055684455,9864.596625549413,13603.908305148443,11916.989805532776,14963.543367069324,10839.922039425468,11010.618470496973,9816.634978434617,19750.000000000004,140842.9099738068
2025-09-15,11236.534656940035,8052.434456928839,11527.521464586718,8944.315545243619,9995.746490854957,14186.396091694853,11956.801575484444,15419.251278702799,10830.8736904777,11143.40747353713,9964.803145748483,20074.561403508775,143332.64727370834
2025-09-16,11025.122904222444,7837.504256043582,11363.218136984286,9265.274555297758,9878.774989366228,13885.757234122511,11737.836840750268,14909.130482098162,10637.842246258662,10881.413646850222,9688.2225667626,19640.350877192985,140750.4487359497
2025-09-17,10998.696435132744,7826.864147088867,11231.775474902339,9273.008507347255,9588.11853112151,13735.43780533634,11764.378020718046,14725.486995320492,10553.390989412832,10870.661108669994,9640.808753222165,19320.175438596496,139528.8022068691
2025-09-18,11072.690548583902,7788.55975485189,11198.914809381853,9338.747099767981,9531.405075854247,13801.20255543029,11777.648610701935,14392.208074872131,10544.342640465064,10770.168468055856,9544.005550577107,18776.315789473683,138536.20897801593
2025-09-19,11099.117017673601,7724.7191011235955,11172.626276965464,9257.54060324826,9609.386076846735,14158.211198797446,11853.9545031093,14079.333986287953,10589.5843852039,10820.40510139159,9597.346090810097,18500.000000000004,138462.22434145794
2025-09-22,10898.275852591887,7965.18556350017,11185.770543173658,9949.729311678268,9939.033035587694,13641.488162344984,11751.107430734157,14208.564588094463,10411.633522564474,10798.880651088466,9297.058605053997,17657.894736842107,137704.6220032543
2025-09-23,11046.264079494204,8043.922369765067,11468.372266649843,9667.440061871617,10080.81667375585,14036.076662908681,11741.154488246239,14208.564588094463,10456.87526730331,10845.533105030792,9389.910656570686,18074.561403508775,139059.49162319952
2025-09-24,11019.837610404504,8099.2509363295885,11448.655867337553,10092.807424593968,10803.913228413443,13848.177376925969,11734.519193254295,14589.45478289259,10474.971965198845,10946.277606899603,9291.131878361442,18565.78947368421,140914.787344296
2025-09-25,10771.428800961334,7994.977868573374,11514.377198378525,9930.394431554525,10747.19977314618,13519.35362645622,11412.707386144973,14467.025791707478,10324.16614940272,10469.67861728946,9229.88903587171,18934.210526315794,139315.40920580228
2025-09-26,10929.987615499527,7958.801498127341,11606.387061835887,10042.536736272235,10775.556500779812,13895.152198421647,11727.88389826235,14596.256393513986,10634.826129942738,10702.16592929441,9557.8345795264,19004.385964912282,141431.7745063886
2025-09-29,10903.56114640983,7724.7191011235955,11455.228000441648,9775.71539056458,11342.691053452434,13848.177376925969,11548.730933479843,14521.43867667864,10583.552152572056,10663.418043960251,9380.032778749763,19236.84210526316,140984.10675962176
2025-09-30,10845.42291441249,7733.231188287367,11606.387061835887,8793.503480278421,11342.691053452434,13566.328447951899,11591.860350927482,14609.859614756775,10628.793897310894,10531.675233824113,9340.521267466065,19947.368421052633,140537.64293155647
2025-10-01,10914.131734045708,7939.649302008853,11527.521464586718,8894.044856921886,11771.586558911105,13838.782412626833,11707.978013286514,14426.216127979107,10734.357968368182,10713.790294894656,9636.857602093794,19057.01754385965,141161.933879583
2025-10-02,11173.111131124759,7156.537282941777,11389.506669400675,8812.838360402166,11863.745923720404,14036.076662908681,12023.15452540389,14473.827402328874,11129.469205754029,10729.28944902832,9700.07602014771,19412.28070175439,141899.91333491565
2025-10-03,11183.681718760638,7290.602655771196,11501.23293217033,8855.3750966744,12168.58074578194,14026.681698609547,12023.15452540389,14501.033844814454,11111.372507858494,10717.665083428072,9711.92947353282,19127.19298245614,142218.50326526194
2025-10-06,10813.711151504851,7037.368062648961,11435.511601129356,9095.127610208816,12320.998156812706,13895.152198421647,11887.130978069024,14378.60485362934,11051.050181540044,10566.548330624855,9532.152097191996,18785.087719298248,140798.44294107985
2025-10-07,10993.411141314806,6918.198842356146,11501.23293217033,9408.352668213456,12618.743796965833,13970.311912814732,12179.083957714594,14460.224181086083,11093.27580996296,10888.155778898366,9613.150695323577,18684.21052631579,142328.35224313667
2025-10-08,10908.846440227768,6718.164794007491,11665.536259772764,9706.109822119104,13224.868850134697,14045.471627207817,12262.025145113903,14303.787136793995,11102.324158910727,10872.656624764702,9615.12627088776,18921.05263157895,143345.9697615197
2025-10-09,10940.558203135408,6745.829077289752,11698.396925293251,10440.835266821345,13455.26726215795,14186.396091694853,12208.942785178344,14337.795189900968,11035.969599960432,10752.538180228814,9603.272817502653,18991.228070175443,144397.0294693392
2025-10-10,11040.978785676263,6647.940074906367,11954.710116353046,10425.36736272235,13327.66198780661,14317.925591882753,12242.119260138068,14514.637066057243,11159.630368913253,10775.786911429308,9676.369113377492,18951.754385964912,145034.88102522766
2025-10-13,10908.846440227768,6830.949948927477,11994.14291497763,10247.486465583914,13628.952218913939,13885.757234122511,12258.70749761793,14521.43867667864,11225.984927863548,10713.790294894656,9514.371917114333,18947.368421052633,144677.79695797496
2025-10-14,10951.128790771287,6694.756554307117,11672.108392876862,9346.48105181748,13203.601304409474,13744.832769635477,12175.766310218622,13718.848623354012,11132.48532206995,10779.661699962724,9522.274219371073,18421.05263157895,141362.99767037304
2025-10-15,11225.964069304157,6558.563159686755,12276.744638453814,9195.668986852283,13487.168580745785,14026.681698609547,12404.683987440714,14283.382304929808,11461.242000505503,10818.409585296884,9781.07461827929,19785.087719298248,145304.6713494028
2025-10-16,11067.405254765963,6213.823629553966,12408.187300535761,9052.590873936582,13558.060399829863,13848.177376925969,12384.778102464881,14501.033844814454,11370.758511027829,10717.665083428072,9526.225370499442,19517.543859649126,144166.2496074319
2025-10-17,10929.987615499527,6554.307116104869,11921.84945083256,9373.549883990718,13309.939033035591,13791.807591131155,12268.660440105848,14147.350092501905,11229.00104417947,10570.423119158273,9522.274219371073,19429.82456140351,143048.97416731447
2025-10-20,11025.122904222444,6516.002723867892,12638.211959179169,10181.747873163185,13760.102084219483,14205.186020293124,12381.460454968908,14718.685384699098,11403.935790502977,10651.793678360003,9704.02717127608,20614.0350877193,147800.31113247166
2025-10-21,11225.964069304157,6171.263193735104,12894.525150238966,10630.317092034029,13150.432440096416,14308.530627583617,12437.860462400438,14977.146588312113,11388.855208923364,10655.66846689342,9834.415158512282,21162.28070175439,148837.2591597883
2025-10-22,11479.658172565267,6060.606060606061,12940.530081967647,10193.348801237433,13192.967531546861,14627.95941375423,12693.319319590313,14909.130482098162,11542.677141035412,10903.65493303203,10016.16811041729,21535.087719298248,150095.10776714896
2025-10-23,11421.519940567929,5969.101123595506,12953.67434817584,10065.738592420726,13735.289947540055,14590.379556557686,12759.67226950976,15017.956252040483,11666.337909988233,11085.769994102571,10028.0215638024,21491.228070175443,150784.6895684766
2025-10-24,11284.102301301495,6022.301668369084,13144.266208194662,9895.591647331787,13540.337445058844,14242.765877489668,12686.684024598366,15174.393296332571,11621.096165249397,11116.7683023699,9980.607750261961,22357.45614035088,151066.37082690862
2025-10-27,11384.522883842352,5964.84508001362,13867.20084964537,9721.577726218098,13398.553806890688,14552.799699361145,12693.319319590313,15412.449668081403,11557.757722615024,11155.516187704055,9948.998541235005,22927.63157894737,152585.17306414444
2025-10-28,11564.222873652305,6341.504937010555,13946.066446894536,9938.128383604022,13565.14958173827,15304.396843291996,13061.578191643244,15711.72053542279,11802.063144204747,11434.500962109994,10126.800342011642,23037.28070175439,155833.41294333848
2025-10-29,11627.646399467583,6554.307116104869,14038.0763103519,9860.788863109048,13979.866723380124,15097.707628711012,13088.119371611025,15534.878659266515,11732.692468938529,11508.121944244893,9941.096238978264,22390.35087719299,155353.65260135673
2025-10-30,11204.822894032397,6469.186244467143,13709.469655147033,9969.064191802012,13753.012902311075,14787.673806839535,12859.20169438893,15378.441614974427,11621.096165249397,11527.495886911971,9937.145087849894,21776.315789473687,152992.9259334475
2025-10-31,10871.849383502189,6426.62580864828,13617.45979168967,10011.600928074246,13742.379129448464,14505.824877865465,12570.566362239333,15235.607791925127,11416.000255766667,11442.250539176825,9625.004148708686,21929.82456140351,151394.99357844843
2025-11-03,11051.549373312142,6633.043922369765,13630.604057897865,9822.119102861561,13522.614490287824,14693.72416384818,12680.048729606422,15140.385243225597,11578.870536826482,11593.367291980041,9808.732676177879,21710.526315789477,151865.58590418322
2025-11-04,10982.840553678927,6433.009874021111,14195.807504850236,9698.375870069605,13224.868850134697,14900.413378429163,12706.5899095742,15269.615845032104,11524.580443139876,11628.240388780783,9822.561705127173,22149.122807017546,152536.02712985544
2025-11-05,10834.85232677661,6490.466462376575,14984.463477341917,9582.366589327146,13256.770168722533,15031.942878617063,12650.18990214267,15915.768854064643,11382.82297629152,11678.612639715187,9702.051595711895,22938.596491228076,154448.90436231584
2025-11-06,10882.41997113807,6509.618658495063,15050.184808382888,9822.119102861561,13423.365943570114,14684.329199549044,12859.20169438893,15847.752747850693,11584.902769458326,11818.105026918156,9941.096238978264,23179.82456140351,155602.9207229946
2025-11-07,10993.411141314806,6043.581886278515,14458.69282901413,9609.435421500388,13444.633489295338,14825.253664036078,12799.484039461428,14854.717597127,11355.677929448215,11709.610947982514,9968.754296876854,22587.719298245618,152650.9725405809
2025-11-10,10940.558203135408,6037.197820905686,14958.174944925528,9667.440061871617,13869.984403799805,15182.262307403234,12879.107579364765,15528.077048645118,11602.99946735386,11806.480661317908,9787.001344971844,23026.315789473687,155285.59963316846
2025-11-12,10935.272909317468,5758.426966292135,14708.433886969828,9655.83913379737,13866.4398128456,14937.993235625707,12908.966406828516,15466.862553052562,11687.45072419969,11891.726009053056,10039.875017187507,22686.403508771935,154543.69016394138
2025-11-13,10940.558203135408,5839.291794347973,14853.02081525997,9528.228924980665,13930.24245002127,15304.396843291996,12889.060521852682,15704.918924801394,11536.644908403567,11856.852912252314,9901.584727694568,23289.473684210527,155574.27471025233
2025-11-14,10824.281739140732,5903.132448076268,14695.289620761632,9435.421500386698,13823.904721395153,15172.867343104097,12670.095787118504,15568.88671237349,11370.758511027829,11752.233621850088,9781.07461827929,23311.403508771935,154309.35013228573
2025-11-17,10676.293512238417,5873.340143003064,14484.981361430519,9257.54060324826,13625.407627959736,14956.783164223978,12640.236959654754,14732.288605941889,11277.258905234232,11690.237005315435,9715.88062466119,23333.333333333336,152263.5818462448
2025-11-18,10524.07705028175,6001.021450459652,13085.117010257787,9106.728538283063,13398.553806890688,14759.48891394213,12451.131052384328,13780.06311894657,11093.27580996296,11438.375750643409,9559.810155090585,20684.210526315794,145881.8531834587
2025-11-19,10866.564089684249,6043.581886278515,13071.972744049592,9280.742459396752,13859.350630937191,15107.102593010146,12852.566399396985,13841.277614539125,11370.758511027829,11558.494195179297,9838.36630964065,21035.087719298248,148725.86515243858
2025-11-20,10792.569976233091,5926.540687776643,13630.604057897865,9280.742459396752,13830.99390330356,15031.942878617063,12826.025219429208,14147.350092501905,11358.694045764138,11973.096568254787,9844.293036333207,21929.82456140351,150572.67748691174
2025-11-21,10570.58763587962,5960.589036431734,13380.862999942166,9168.600154679041,13543.882036013047,14768.883878241264,12723.178147054063,13956.904995102841,11123.436973122185,11829.729392518404,9694.149293455155,21342.105263157897,148062.90980559742
2025-11-24,10628.725867876958,5800.987402110998,13144.266208194662,9180.201082753287,13887.707358570824,14834.648628335213,12723.178147054063,13644.030906518663,11201.855997336168,11895.600797586472,9719.831775789558,20916.666666666668,147577.70083879353
2025-11-25,10908.846440227768,5741.40279196459,13301.997402692998,9203.40293890178,14061.392315326813,15031.942878617063,13217.507623953947,13195.124605506584,11590.935002090171,12147.4620522585,10079.386528471205,19956.140350877195,148435.54093088864
2025-11-26,11025.122904222444,5447.735784814437,13085.117010257787,9358.081979891724,14532.82291223593,15031.942878617063,13330.307638817008,13437.261943628253,11732.692468938529,12224.957822926814,10193.969911193928,20149.12280701755,149549.13606256145
2025-11-27,10988.125847496865,5539.240721824992,13183.699006819246,9195.668986852283,14561.179639869562,14806.463735437806,13330.307638817008,13412.776145391228,11744.756934202218,12240.456977060478,10233.481422477626,20460.526315789477,149696.68337203877
2025-11-28,10935.272909317468,5749.914879128362,13223.13180544383,9218.870843000774,15007.798100099251,14674.934235249906,13267.272336393531,13420.938078136904,11672.370142620079,12178.460360525823,10174.21415555208,20789.47368421053,150312.65152967852
2025-12-01,11088.546430037723,5490.2962206332995,13111.405542674176,9191.802010827532,15447.327378420534,14496.42991356633,13234.095861433809,12825.11698770269,11768.8858647296,12263.705708260972,10107.044586369793,19986.84210526316,149011.49860991962
2025-12-02,10803.140563868972,5426.455566905005,12815.659552989797,9002.32018561485,15454.41656032894,14054.866591506954,13061.578191643244,12229.295897268474,11596.967234722017,12240.456977060478,9516.347492678517,19736.84210526316,145938.3469198504
2025-12-03,10745.002331871634,5092.3561457269325,12559.34636193,9060.32482598608,15801.786473840923,14270.950770387073,13058.260544147273,12027.968222875179,11687.45072419969,12046.717550389687,9522.274219371073,19285.087719298248,145157.5258900238
2025-12-04,10781.999388597213,5015.747361252979,12625.067692970973,8758.700696055685,15957.748475825892,14064.26155580609,13137.884084050609,11712.373490042442,11711.579654727071,12252.081342660726,9522.274219371073,18605.26315789474,144144.98111925548
2025-12-05,10803.140563868972,5009.36329588015,12789.371020573408,8778.035576179427,16659.57748475826,13932.73205561819,12991.907594227827,11709.652845793886,11660.305677356388,12139.712475191665,9463.006952445527,19078.947368421053,145015.75291031477
2025-12-08,10887.705264956008,4888.06605379639,12611.92342676278,8565.351894818252,16617.042393307816,14411.875234874109,13154.472321530471,11432.147132440963,11741.740817886295,12178.460360525823,9559.810155090585,18671.052631578947,144719.64768756845
2025-12-09,11178.396424942699,4964.6748382703445,12671.072624699656,8422.273781902553,16716.290940025527,14919.203307027436,13443.107653680068,11492.00130590924,12064.465263690003,12399.323306930524,9759.343287073256,18763.157894736843,146793.31062888817
2025-12-10,11157.25524967094,5151.94075587334,12947.102215071742,8723.897911832946,17120.374308804767,15013.152950018792,13496.190013615627,11747.741865273696,12139.868171588067,12496.193020265919,9828.488431819727,19798.24561403509,149620.45050787064
2025-12-11,11384.522883842352,5120.020429009193,12749.938221948822,8642.691415313226,17368.49567559904,15031.942878617063,13735.060633325638,11853.846990967462,12272.577289488656,12612.436676268391,10107.044586369793,19359.64912280702,150238.22680355667
2025-12-12,11416.23464674999,5147.684712291454,12861.664484718478,8472.544470224284,17333.049766057,14937.993235625707,13681.97827339008,11698.770268799652,12245.432242645355,12655.059350135965,10193.969911193928,19078.947368421053,149723.32873025295
2025-12-15,11839.058152185175,5368.998978549541,12809.087419885698,8515.08120649652,17779.66822628669,15116.497557309283,13973.93125303565,11734.138644030907,12592.28561897644,12957.292855742397,10367.820560842196,19368.421052631584,152422.2815259721
2025-12-16,11617.075811831703,4934.88253319714,12480.480764680831,8472.544470224284,17985.254501630516,14928.598271326571,13841.225353196753,11628.033518337143,12489.737664235075,12953.418067208982,10328.309049558498,18921.05263157895,150580.61263700644
2025-12-17,11479.658172565267,5149.812734082397,13275.708870276609,8283.062645011601,18403.516234226576,15003.757985719656,13522.731193583406,12270.105560996844,12447.512035812162,12965.04243280923,10348.064805200347,20087.719298245618,153236.69196852972
2025-12-18,11474.372878747328,5107.252298263535,12625.067692970973,8271.461716937356,18169.573231249116,15116.497557309283,13602.354733486743,11802.15475024486,12628.47901476751,12953.418067208982,10280.895236018061,19004.385964912282,151035.913142116
2025-12-19,11839.058152185175,5124.276472591079,12631.63982607507,8306.264501160093,18502.764780944282,15529.875986471254,13808.04887823703,11657.960605071283,12688.801341085962,13158.78185948002,10644.401139828078,19166.666666666668,153058.54020979596
2025-12-22,11817.916976913415,4973.186925434116,12874.808750926672,8445.475638051044,19310.931518502766,15689.59037955656,13635.531208446466,11753.183153770815,12791.349295827325,13154.907070946605,10747.13106916569,19451.754385964912,154645.7663735064
2025-12-23,11738.637569644317,4966.802860061287,12730.221822636531,8600.154679040988,19410.180065220477,15858.699736941,13575.813553518963,11753.183153770815,12734.043085824798,13077.411300278287,10715.521860138733,19035.087719298248,154195.75740637447
2025-12-29,11664.64345619316,5102.996254681649,12782.79888746931,8789.636504253675,19360.555791861625,15774.14505824878,13509.460603599515,11927.30438567853,12761.188132668101,12802.301314405766,10743.17991803732,18912.28070175439,154130.4910088518
2025-12-30,11675.21404382904,5090.228123935989,12802.515286781601,9048.723897911832,19906.42279880902,15623.825629462608,13608.990028478687,11976.275982152574,12842.623273198009,12930.169336008486,10774.78912706428,18951.754385964912,155231.53191359705
